date,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
Apr-2021,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",289,19,16,0,0,0,3,1,0,922,670,0,0,0,252
Apr-2021,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",259,12,10,2,0,0,0,0,0,592,441,151,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3528,264,190,18,24,2,30,8,1,27550,21320,2122,1254,105,2749
Apr-2021,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",30,1,1,0,0,0,0,0,0,31,31,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,PAE,"Everett, WA: Snohomish County",30,3,1,0,1,0,1,0,0,435,26,0,158,0,251
Apr-2021,OO,SkyWest Airlines Inc.,PAH,"Paducah, KY: Barkley Regional",60,5,5,0,0,0,0,0,0,294,294,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,PBG,"Plattsburgh, NY: Plattsburgh International",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",26,5,4,0,0,0,1,0,0,314,230,0,0,0,84
Apr-2021,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",676,31,22,1,0,0,8,0,0,2084,1503,18,0,0,563
Apr-2021,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",108,6,4,0,0,0,2,0,0,295,247,0,0,0,48
Apr-2021,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1711,87,63,5,1,2,16,0,1,8617,7495,89,156,103,774
Apr-2021,OO,SkyWest Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",52,4,2,1,0,0,1,0,1,385,158,131,0,0,96
Apr-2021,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",86,6,6,0,0,0,0,0,0,232,232,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,PIR,"Pierre, SD: Pierre Regional",52,5,5,0,0,0,0,1,0,209,209,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",76,4,4,0,0,0,0,0,0,146,146,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",57,4,4,0,0,0,0,0,1,147,147,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",27,2,2,0,0,0,0,0,0,120,120,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",60,9,5,1,0,0,3,0,0,1025,836,69,0,0,120
Apr-2021,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",267,17,14,2,0,0,1,0,0,837,646,171,0,0,20
Apr-2021,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",478,19,17,0,0,0,2,0,0,642,587,0,0,0,55
Apr-2021,OO,SkyWest Airlines Inc.,PUB,"Pueblo, CO: Pueblo Memorial",52,3,2,0,0,0,1,1,1,113,76,0,0,0,37
Apr-2021,OO,SkyWest Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",46,4,4,0,0,0,0,0,0,69,69,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",161,19,12,2,1,0,4,0,1,900,475,71,89,0,265
Apr-2021,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Municipal",47,7,5,0,0,0,2,0,0,1171,1043,0,0,0,128
Apr-2021,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",371,23,19,3,0,0,1,0,0,1229,839,364,0,0,26
Apr-2021,OO,SkyWest Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",8,2,1,1,0,0,0,0,0,127,25,102,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",60,3,3,0,0,0,0,0,0,210,210,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,RIW,"Riverton/Lander, WY: Riverton Regional",33,3,2,1,0,0,0,0,0,775,76,699,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Southwest Wyoming Regional",30,4,3,1,0,0,0,0,0,813,63,750,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",486,24,17,2,1,0,4,0,0,1549,1071,150,104,0,224
Apr-2021,OO,SkyWest Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",48,5,5,0,0,0,0,0,0,729,729,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,ROW,"Roswell, NM: Roswell International Air Center",89,7,4,0,1,0,2,0,0,264,114,0,55,0,95
Apr-2021,OO,SkyWest Airlines Inc.,RST,"Rochester, MN: Rochester International",60,5,5,0,0,0,0,0,1,189,189,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",17,3,2,1,0,0,0,1,0,144,115,29,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",89,17,12,0,1,0,4,0,0,1089,857,0,62,0,170
Apr-2021,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",652,31,22,0,0,0,9,0,0,1777,1382,0,0,0,395
Apr-2021,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",58,3,3,0,0,0,0,0,0,116,116,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",56,10,7,2,0,0,1,0,0,1003,314,173,0,0,516
Apr-2021,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",144,11,8,2,1,0,0,0,0,991,705,175,111,0,0
Apr-2021,OO,SkyWest Airlines Inc.,SBN,"South Bend, IN: South Bend International",106,12,7,2,1,0,2,1,0,577,210,261,16,0,90
Apr-2021,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",202,13,9,1,0,0,3,0,0,740,413,36,0,0,291
Apr-2021,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",111,8,8,0,0,0,0,0,0,612,612,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1793,87,64,15,2,1,5,0,2,5286,3277,1664,65,20,260
Apr-2021,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2562,130,92,6,6,0,26,1,1,9616,7044,513,156,0,1903
Apr-2021,OO,SkyWest Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",61,7,6,1,0,0,0,0,0,253,223,30,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,SGU,"St. George, UT: St George Regional",326,27,20,6,0,0,1,0,0,2879,912,1945,0,0,22
Apr-2021,OO,SkyWest Airlines Inc.,SHD,"Staunton, VA: Shenandoah Valley Regional",52,5,5,0,0,0,0,0,0,248,248,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,SHR,"Sheridan, WY: Sheridan County",31,3,3,0,0,0,0,1,0,83,83,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",119,16,6,6,0,0,4,2,0,953,240,437,0,0,276
Apr-2021,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",651,33,18,0,1,0,14,0,1,2044,981,0,17,0,1046
Apr-2021,OO,SkyWest Airlines Inc.,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4106,196,169,18,1,0,8,0,2,19030,16096,2210,86,0,638
Apr-2021,OO,SkyWest Airlines Inc.,SLN,"Salina, KS: Salina Regional",52,5,4,0,0,0,1,0,0,158,122,0,0,0,36
Apr-2021,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",419,25,19,3,0,0,3,0,0,1065,791,161,0,0,113
Apr-2021,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",183,3,0,0,0,0,3,0,0,286,0,0,0,0,286
Apr-2021,OO,SkyWest Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",21,6,4,1,0,0,1,0,0,191,94,58,0,0,39
Apr-2021,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",290,18,13,1,0,0,4,1,0,980,508,227,0,0,245
Apr-2021,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",115,2,1,0,0,0,1,0,0,98,67,0,0,0,31
Apr-2021,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",96,5,5,0,0,0,0,0,1,143,143,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",81,5,5,0,0,0,0,0,0,873,873,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",19,2,2,0,0,0,0,0,1,126,126,0,0,0,0
Apr-2021,OO,SkyWest Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",108,13,9,2,0,0,2,0,1,937,707,178,0,0,52
Apr-2021,OO,SkyWest Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",30,4,2,0,1,0,1,0,0,341,197,0,120,0,24
Apr-2021,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",220,25,17,2,0,0,6,1,0,1807,1007,109,0,0,691
Apr-2021,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",520,46,36,3,1,0,6,0,1,2160,1643,125,77,0,315
